"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Q1","Q7","Q8","Q82","Q80","Q81","SB_choice","Q77_1","Q77_2","Q77_3","Q77_4","NH_choice","Q76_1","Q76_2","Q76_3","Q76_4","Q53_1","Q72_1","Q72_2","Q72_3","Q72_4","Q52_1","Q73_1","Q73_2","Q73_3","Q73_4","Q31_1","Q74_1","Q74_2","Q74_3","Q74_4","Q48_1","Q75_1","Q75_2","Q75_3","Q75_4","sb_ad_den","Q66_1","Q66_2","Q66_3","Q66_4","sb_ad_car","Q67_1","Q67_2","Q67_3","Q67_4","sb_op_den","Q64_1","Q64_2","Q64_3","Q64_4","sb_op_car","Q65_1","Q65_2","Q65_3","Q65_4","nh_ad_win","Q59_1","Q59_2","Q59_3","Q59_4","nh_ad_lose","Q60_1","Q60_2","Q60_3","Q60_4","nh_op_win","Q61_1","Q61_2","Q61_3","Q61_4","nh_op_lose","Q62_1","Q62_2","Q62_3","Q62_4","control","Q63_1","Q63_2","Q63_3","Q63_4","Q54_1","Q71_1","Q71_2","Q71_3","Q71_4","Q55_1","Q70_1","Q70_2","Q70_3","Q70_4","Q57_1","Q69_1","Q69_2","Q69_3","Q69_4","Q56_1","Q68_1","Q68_2","Q68_3","Q68_4","Q36","Q11","Q37","Q78","Q79_1","Q23_1","Q35_1","Q26_1","Q27_1","Q45_1","Q58","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q38","DO-BR-FL_112","DO-BR-FL_69","DO-BR-FL_107","DO-BR-FL_88","DO-BR-FL_110","DO-BL-Importance","DO-Q-SB_choice","DO-Q-NH_choice","LocationLatitude","LocationLongitude","LocationAccuracy"
"R_3Ed6BzQzwczV6n8","Default Response Set","Anonymous",,,"50.83.245.96",0,2/5/2016 9:41,2/5/2016 9:51,1,1,1,"In the morning I went for a quick 3 mile run before going to work. In the afternoon I recorded gameplay for my Youtube channel for about an hour. Then in the evening I spent some time with my family playing Mario Kart 8.",1,1,42,2,4.043,4.043,4.959,1,2,9.639,9.639,10.668,1,,,,,,52,2.987,2.987,4.356,1,,,,,,61,5.319,5.319,6.185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I got into my car and started it up. I backed out of my driveway and onto the street. I then drove to the grocery store. I went into the grocery store. I went to the fruit section and picked out some fruits. I then walked over to the veggie section and grabbed some broccoli. I then went and grabbed some toaster muffins for breakfast. I saw a friend so I stopped and chatted for about five minutes. I said goodbye then went to checkout. I paid for my stuff and left the store. I got back into my car and backed out of the space. I got back on the highway and drove home. I got out of my car and walked into the house. I put my groceries away. ",9.261,208.046,272.566,7,,,,,,69,1.621,1.621,2.287,1,,,,,,75,17.342,17.342,18.217,1,1,1,150,1,66,4,4,3,1,1,1,"joe biden","paul ryan","i dont know","i dont know","I dont know","i dont know","i dont know","i dont know",,"NHchoice|SBchoice","FL_70|FL_79","CONTROL","FL_94|FL_89","Factual Quiz - Football|Factual Quiz - Politics","Q45|Q27","1|2","1|2",45.5859985352,-95.9543991089,-1
"R_PBPwWZUxnhpvrG1","Default Response Set","Anonymous",,,"50.24.51.139",0,2/5/2016 9:45,2/5/2016 9:51,1,1,1,"I got up with my youngest daughter at 6am and fed her, then got myself ready for work anddropped off the kids at daycare. My morning was spend on paperwork and updating files, a quick working lunch at my desk, and then a staff meeting that lasted three hours all afternoon. I picked up the kids, then swung by the grocery store to get one thing I needed to make dinner. Home to clean the kitchen and vacuum and mop the floors while the kids watched tv, and then I made dinner and my husband came home and we had a family dinner. Then I bathed the kids and my husband and I put them to bed with a story and then we watched an episode of ""orange is the new black"" streaming on Netflix.",1,1,42,2,3.907,3.907,4.838,1,2,5.697,5.697,6.804,1,,,,,,50,3.103,3.598,4.757,2,,,,,,82,1.509,1.509,2.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Donald Trump has been amazingly positive in recent election activities. Many major pundits and politicians predicted that he wouldn't last more than a few weeks against ""real"" candidates with political experience, but he seems to resonate with people and more and more people are turning out to vote that have never cared about politics before. He has surprised many of his opponents with his following.",6.45,6.45,84.402,1,,,,,,,,,,,50,2.695,2.695,3.748,1,,,,,,83,3.856,4.437,6.777,2,1,1,160,1,10,4,2,2,4,1,1,"Joe Biden","Nancy Pulaski","John McCain","Mitt Romney","No idea","Cam Newton","No idea","No idea","No comments","SBchoice|NHchoice","FL_70|FL_79","NH_opposite","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q27|Q45","1|2","2|1",30.5670013428,-96.2836990356,-1
"R_2CiTuZr180UwNWg","Default Response Set","Anonymous",,,"131.191.66.231",0,2/5/2016 9:41,2/5/2016 9:51,1,1,1,"In the morning I got up and drank coffee and ate cereal then I did some mTurk.  I get dressed and went to work where I had a meeting in the afternoon with my boss to discuss the plans for next month's budget.  THen I went home and in the evening I had dinner and then went out to play ingress for a bit and then went to bed.",1,1,42,2,6.501,6.501,7.629,1,2,7.184,7.184,13.555,1,,,,,,82,3.195,3.195,5.605,1,,,,,,71,5.773,7.213,10.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,"Donald Trump is a joke of a candidate and even though he is a popular candidate I think that the voters in New Hampshire are a bit smarter than most average voters and will vote for one of the other candidates.  Trump was popular early on but is losing popularity especially now that we are getting closer to deciding on who the front runners will be for each party.",1.534,1.534,160.266,1,,,,,,,,,,,,,,,,,,,,,81,8.131,10.122,11.249,3,,,,,,73,7.954,8.979,16.08,3,1,1,186,1,91,4,4,2,2,1,1,"Joe Biden","Ken Kasinich","Paul Rand","Chris Christy","Peyton Manning","Paul Bronco","Seattle SeaHawks","Dallas Cowboys","Difficult survey","NHchoice|SBchoice","FL_79|FL_70","NH_advocate","FL_89|FL_94","Factual Quiz - Football|Factual Quiz - Politics","Q45|Q27","1|2","1|2",47.2608032227,-122.5104980469,-1
"R_1FyAGwNoz2IMe1t","Default Response Set","Anonymous",,,"174.56.3.66",0,2/5/2016 9:41,2/5/2016 9:51,1,1,1,"I got up about 630 am and had breakfast.  Then, drove about 25 miles to get to a doctor's appointment. After the appointment, I spent some time in my workshop sanding a cedar chest.  I returned home around 6pm, took a shower and then had dinner.  About 1030 pm or so, I finally called it a day and went to bed.",1,1,42,1,5.369,5.369,7.177,1,1,11.799,11.799,13.545,1,86,7.937,7.937,10.661,1,,,,,,91,8.459,8.459,10.304,1,,,,,,,,,,,,,,,,,,,,,,,,,,"Donald Trump is currently leading in most polls by 20 points or so, and it would be hard at this point for someone to close that big of a gap.  Trump is also ""an easterner"", and will easier to vote for than someone from a different geographical area.",31.234,31.234,155.371,1,,,,,,,,,,,,,,,,,,,,,87,3.64,3.64,4.973,1,,,,,,92,7.724,9.567,10.868,2,,,,,,1,1,160,1,73,3,4,4,1,1,1,"Joe Biden","Paul Ryan","John McCain","Mitt Romney","Cam Newton","Peyton Manning","NE Patriots","Arizona Cardinals",,"SBchoice|NHchoice","FL_79|FL_70","NH_advocate","FL_94|FL_89","Factual Quiz - Football|Factual Quiz - Politics","Q27|Q45","1|2","2|1",34.7743988037,-106.7274017334,-1
"R_3hux3C8ysEGX0nP","Default Response Set","Anonymous",,,"98.119.191.53",0,2/5/2016 9:45,2/5/2016 9:52,1,1,1,"In the morning I went for a run and had cereal for breakfast then took a shower. Then in the afternoon i wrote research papers and watched television for a few short hours. Finally in the evening I wen down to the pub with some mates.",1,1,42,1,5.901,5.901,7.049,1,1,4.435,4.435,6.79,1,80,3.919,3.919,6.986,1,,,,,,70,5.102,5.102,6.857,1,,,,,,,,,,,,,,,,,,,,,"The Broncos always choke and Manning isn't the quarterback he used to be. The panthers have had a good streak and its been a long time since they've seen a super bowl. They're hungry for a win.",9.491,62.78,64.604,4,,,,,,,,,,,,,,,,,,,,,,,,,,81,4.164,4.164,6.072,1,,,,,,70,4.175,4.175,7.147,1,,,,,,1,1,150,1,91,4,4,3,4,1,1,"joe biden","dont recall","romney","romeny","cam newton","payton manning","seahawks","patriots","thank you","SBchoice|NHchoice","FL_70|FL_79","SB_opposite","FL_89|FL_94","Factual Quiz - Football|Factual Quiz - Politics","Q27|Q45","1|2","2|1",34.4954071045,-117.368598938,-1
"R_NWkuAbFQ1j8ivx7","Default Response Set","Anonymous",,,"96.224.194.141",0,2/5/2016 9:40,2/5/2016 9:52,1,1,1,"In the morning I did some work on the computer. In the afternoon I went to the library. In the evening, I did some more work on the computer and later played a video game.",1,1,42,2,7.86,7.86,8.814,1,2,21.455,21.455,22.931,1,,,,,,57,10.653,10.653,12.748,1,,,,,,59,7.062,7.062,17.415,1,"I think the game will be close, but in the end the Broncos will win. The Broncos are the best team in the league right now. They just have the most talented players.",32.778,122.749,166.576,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,6.74,9.088,11.393,2,,,,,,59,5.013,6.02,7.593,2,1,1,142,1,51,3,3,2,2,1,1,"Joe Biden","don't know","don't know","don't know","don't know","don't know","don't know","don't know",,"NHchoice|SBchoice","FL_70|FL_79","SB_advocate","FL_89|FL_94","Factual Quiz - Football|Factual Quiz - Politics","Q27|Q45","2|1","2|1",40.7147979736,-73.7938995361,-1
"R_2WDxTbUZf2m2P8e","Default Response Set","Anonymous",,,"107.219.126.149",0,2/5/2016 9:44,2/5/2016 9:52,1,1,1,"Yesterday morning I woke up and went outside to smoke part of a cigarette. I came back inside and made a cup of coffee, then used the restroom, and then headed to my computer to work on Mturk. During the afternoon I worked on Mturk, had a small snack, and smoked more cigarettes. During the evening I worked most of it on Mturk. When it was slow and not many hits were available, I finally called it a night and shut down Mturk. Then I watched some Youtube videos till I finally fell asleep. ",1,1,42,2,3.742,3.742,4.863,1,2,13.241,23.59,24.623,2,,,,,,78,8.384,8.384,8.937,1,,,,,,37,2.807,4.035,4.848,2,,,,,,,,,,,"Carolinas more likely to win because of their unstoppable defensive line. Their running backs are quick and the chemistry of the overall team is bar none. ",0.932,91.028,92.237,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2.861,5.312,6.114,2,,,,,,49,2.683,5.682,6.386,2,1,1,165,1,42,4,4,3,1,1,1,"Joe Biden ","Sally Worshitz","Harry Dopledanger","Mike Johnson","Ben Johnson","Cal Gunner","New England","Green Bay",,"NHchoice|SBchoice","FL_70|FL_79","SB_opposite","FL_89|FL_94","Factual Quiz - Football|Factual Quiz - Politics","Q27|Q45","1|2","2|1",41.6045074463,-87.9955978394,-1
"R_29chcvarJ11AS8s","Default Response Set","Anonymous",,,"204.10.47.254",0,2/5/2016 9:41,2/5/2016 9:52,1,1,1,"I woke up and got ready for work, and arrived early so I could write an quick email. Ate my lunch, did some work, played a game. I went to the housing office after work to pay my rent, and then knit until my boyfriend came home. Then we went out to dinner and discussed our future house purchase.",1,1,42,1,3.841,3.841,4.542,1,2,9.388,9.388,13.408,1,68,3.935,3.935,4.583,1,,,,,,,,,,,53,6.457,6.457,7.722,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I went to Whole foods most recently, where I had a gift card. I went primarily to buy chicken sausages as they were on sale. I went in the store and got some produce first since it was near the front. I then went around the outer rim of the store and towards the back to get the meat. I ended back on the other side of the store to get dinner pickup, and my boyfriend and I went upstairs to eat and listen to a live band before we left.",5.976,5.976,190.109,1,71,2.655,2.655,3.294,1,,,,,,,,,,,58,10.332,11.512,12.752,2,1,1,170,1,57,5,1,3,2,2,1,"Joe Biden","Paul Ryan","John McCain","Mitt Romney","Cam Newton","Peyton Manning","New England Patriots","Arizona Cardinals","None","SBchoice|NHchoice","FL_70|FL_79","CONTROL","FL_94|FL_89","Factual Quiz - Football|Factual Quiz - Politics","Q27|Q45","1|2","1|2",44.0845031738,-70.1696014404,-1
"R_3nIsQSjLlMhlV9h","Default Response Set","Anonymous",,,"50.37.166.177",0,2/5/2016 9:41,2/5/2016 9:52,1,1,1,"Yesterday was a normal day for me. I woke up around 5:30 to make breakfast and clean a bit, then sat down to eat with my boyfriend. I drove him to work, and I myself worked as well. I picked him up for our lunch break and we went home to enjoy ourselves. Later that day I did some food shopping - several of my semi-usual items were on sale, so I bought them even though I don't have much money at the moment. After making dinner and eating with my boyfriend, I bowled in my league and won 3 of 4 games. When I got home, I read for about an hour on the couch with the boyfriend, and then we went to bed. ",1,1,42,1,3.631,3.631,4.566,1,2,11.242,11.242,12.946,1,60,14.116,14.116,16.957,1,,,,,,,,,,,70,6.977,6.977,13.015,1,,,,,,"Carolina is a very determined team. They have one of the best offence and defense teams in the league this year. The Bronco's quarterback, on the other hand, has been off all season and is getting towards the end of his career. ",11.416,15.952,115.424,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,7.644,7.644,14.229,1,,,,,,,,,,,70,9.866,11.693,13.317,2,1,1,160,1,53,3,3,4,4,1,1,"Joe Biden","Tom Little","Mitt Romney","Mitt Romney","Cam Newton","Peyton Manning","Green Bay","Patriots","I'm sure I got several of those fact questions wrong, but thank you!","NHchoice|SBchoice","FL_70|FL_79","SB_advocate","FL_94|FL_89","Factual Quiz - Football|Factual Quiz - Politics","Q45|Q27","1|2","1|2",46.7171936035,-116.9179000855,-1
"R_23aFxgLDCIBKSKg","Default Response Set","Anonymous",,,"45.48.192.67",0,2/5/2016 9:42,2/5/2016 9:52,1,1,1,"In the morning, I went to the park and did some exercises. In the afternoon, I did some housechores and errands. At night, I spent the majority of my time on mturk. I made about $20 for 5 hours of work, which is not ideal but I was still glad I made some money. ",1,1,42,2,5.57,5.57,6.473,1,1,11.065,11.065,12.032,1,,,,,,75,3.509,6.784,10.495,3,82,10.331,10.741,13.933,2,,,,,,,,,,,,,,,,,,,,,,,,,,"I feel that Donald is likely to win because he has a lot of supporters and he's currently leading among Republican candidates. Although he didn't win Iowa, I have a feeling that he might win New Hampshire. Also, it seems that his polarizing views are gaining him votes rather than the other way around, so New Hampshire might be a good thing for him. ",11.937,11.937,100.919,1,,,,,,,,,,,,,,,,,,,,,,,,,,75,5.475,5.475,6.823,1,82,4.652,6.252,7.356,2,,,,,,1,1,150,1,72,4,4,2,4,2,1,"Joe Biden","Paul Ryan","John McCain","Mitt Romney","Cam Newton","Peyton Manning","New England Patriots","Panthers",,"SBchoice|NHchoice","FL_79|FL_70","NH_advocate","FL_94|FL_89","Factual Quiz - Football|Factual Quiz - Politics","Q27|Q45","2|1","2|1",34.0281066895,-117.932800293,-1
"R_25Hj9hcplwvh0iy","Default Response Set","Anonymous",,,"73.204.67.134",0,2/5/2016 9:43,2/5/2016 9:52,1,1,1,"In the morning my wife and I went to look at a home we were interested in purchasing.  In the afternoon, I had an appointment with an optometrist and in the evening cooked dinner for my family.",1,1,42,1,2.568,2.568,5.531,1,1,8.882,18.791,19.619,4,75,6.651,6.651,7.406,1,,,,,,66,7.743,7.743,12.075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"While Donald Trump is the current front runner in New Hampshire, Ted Cruz came from behind and prevailed in the Iowa Caucuses.  Additionally, Marco Rubio made a strong showing in Iowa and has been gaining support among more moderate republicans.  As the field of candidates continues to narrow, supporters of these candidates will most likely rally behind Donald Trump's competitors.",15.145,185.459,186.159,3,,,,,,,,,,,75,8.181,15.038,16.442,2,,,,,,66,5.727,5.727,7.842,1,,,,,,1,1,173,1,25,5,2,4,5,1,1,"Joe Biden","Paul Ryan","Mitt Romney","Mitt Romney","Cam Newton","Peyton Manning","New England Patriots","Green Bay",,"NHchoice|SBchoice","FL_79|FL_70","NH_opposite","FL_89|FL_94","Factual Quiz - Politics|Factual Quiz - Football","Q27|Q45","1|2","2|1",26.1452026367,-80.1728973389,-1
"R_2WBWeB4yRCLg0uM","Default Response Set","Anonymous",,,"97.120.68.28",0,2/5/2016 9:51,2/5/2016 9:52,1,1,1,"I did HITs all day.",1,1,"morning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6446990967,-122.6297988892,-1
"R_1GHowkRdj78muVn","Default Response Set","Anonymous",,,"73.221.72.202",0,2/5/2016 9:41,2/5/2016 9:52,1,1,1,"Yesterday I woke up early and got ready and got to work on time.  The work day was rather boring but I took a walk in the middle of the day to break up the day.  After work I went home and did a kickboxing video.  Then I grilled a steak and watched some tv.  After that I got ready for bed and went to sleep early.",1,1,42,2,4.563,4.563,6.642,1,2,6.443,6.443,14.188,1,,,,,,37,4.541,5.431,7.991,3,,,,,,68,3.045,3.447,4.233,2,,,,,,,,,,,,,,,,,,,,,,,,,,"Donald Trump makes a lot of people nervous.  I think when it comes down to it people will not be comfortable with his style of leadership.  He has offended too many people and groups of people.  ",9.735,122.784,158.251,4,,,,,,,,,,,,,,,,,,,,,32,3.56,3.56,4.462,1,,,,,,68,3.23,3.23,4.492,1,1,1,170,1,48,4,1,4,4,1,1,"Joe Biden","Paul Ryan","don't know","Mitt Romney","Cam Newton","Peyton Manning","Patriots","Arizona",,"NHchoice|SBchoice","FL_70|FL_79","NH_advocate","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q27|Q45","1|2","2|1",46.9777984619,-122.87159729,-1
"R_3IRaZaczY4h65Sy","Default Response Set","Anonymous",,,"24.225.119.55",0,2/5/2016 9:40,2/5/2016 9:52,1,1,1,"I set my alarm, woke up, and then turned on the computer to check my email.  Once I'd done that I made myself breakfast--oatmeal--and ate it while looking at online news.  Then I brushed my teeth and showered, then got ready for work.  I worked for a few hours, then stopped for lunch, making and eating a tuna fish sandwich and a carrot.  Then I returned to work.  After work I cleaned some dishes in the kitchen, then relaxed for a while, watching TV.  I then cooked and ate dinner, then put away my dishes.  Then I took a bath and read in the bath.  Finally, I brushed my teeth again and went to bed.",1,1,42,1,7.108,7.108,9.047,1,1,15.258,15.258,16.75,1,70,11.678,11.678,21.966,1,,,,,,85,15.849,22.799,67.741,2,,,,,,,,,,,,,,,,,,,,,"Carolina is the favorite, but they play the game for a reason: anyone can win on any given day against any given opponent.  Denver has a dynamic defense and one that can create turnovers and be disruptive.  If they can put Newton under pressure and force some mistakes, they could keep Denver close.  Manning isn't what he used to be but he's also got considerable savvy and experience, so he could have one more great game left in him.  Carolina are the favorites, for sure, but Denver has enough talent and potential to create more turnovers that they have a fighting chance.  If they can have a +2 turnover differential, they can win.",2.825,2.825,138.064,1,,,,,,,,,,,,,,,,,,,,,,,,,,70,9.985,9.985,23.112,1,,,,,,85,8.523,8.523,17.223,1,,,,,,1,1,160,1,20,1,1,5,4,2,1,"Joe Biden","Paul Ryan","John McCain","Mitt Romney","Cam Newton","Peyton Manning","New England Patriots","Arizona Cardinals","There's an error in the instructions.  On the first time I recorded the probability that Trump would ""WIN"" the primary in N.H., the detailed instructions (in italics), described the scale backwards, talking about him LOSING.  In other words, the question asked what the probability is that Trump would win, but the description of the scale said 0% was that it was impossible for him to lose.  I ignored this and chose 85% to represent an 85% chance of WINNING, like the question asked.","SBchoice|NHchoice","FL_79|FL_70","SB_opposite","FL_89|FL_94","Factual Quiz - Football|Factual Quiz - Politics","Q45|Q27","1|2","2|1",48.1463928223,-96.1764984131,-1
"R_2AYbhu0ai8AUEsl","Default Response Set","Anonymous",,,"97.82.41.99",0,2/5/2016 9:49,2/5/2016 9:52,1,1,1,"Yesterday morning, I ate a bowl of Apple Jacks. Yesterday afternoon I was still at home and had some peanut butter crackers. I went to bed yesterday evening.",1,1,42,2,2.583,2.583,3.67,1,1,2.14,2.14,3.013,1,,,,,,50,1.992,3.851,4.79,4,47,2.208,5.83,6.534,4,,,,,,"Their team has better players.",4.811,5.223,12.527,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2.069,2.069,2.873,1,48,2.259,2.259,3.356,1,,,,,,1,1,170,1,0,4,4,1,1,1,1,"-","unsure","unsure","unsuer","unsure","unsure","unsure","unsure",,"SBchoice|NHchoice","FL_70|FL_79","SB_advocate","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q45|Q27","1|2","2|1",33.7259063721,-87.0470962524,-1
"R_3Jt2OmL14f0p7RL","Default Response Set","Anonymous",,,"99.47.88.218",0,2/5/2016 9:42,2/5/2016 9:52,1,1,1,"Yesterday morning, I took my Uncle to a Doctor's appointment. After that we had a nice breakfast before heading home. Once we got home, he took a nap and I washed the dishes and did the laundry. After that I spent a couple of hours on Mturk before waking my Uncle for lunch and medicines. Afterward I turked some more and later fixed dinner, watched some tv and conversed with family. I then put my Uncle to bed, I turked a little more then took my shower and off to bed.",1,1,42,1,5.337,5.337,7.439,1,1,12.465,12.465,13.849,1,87,0,0,6.473,0,,,,,,71,0,0,8.619,0,,,,,,,,,,,"The Carolina Panthers have a better running game. Their quarterback is completely fearless. He is a physical as they come. He can do everything on that field and that is what makes him so scary. Peyton doesn't know how to handle Cam and will have no plan for him. The Carolina defense will sack Peyton time and time again because he is slow and old.",12.716,12.716,146.144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,5.896,5.896,6.863,1,,,,,,72,4.107,7.374,8.17,6,,,,,,1,1,156,1,71,7,4,1,1,1,1,"Joe Biden","Mitch McConnell","Mitt Romney","Mitt Romney","Cam Newton","Peyton Manning","New England Patriots","Arizona Cardinals",,"NHchoice|SBchoice","FL_70|FL_79","SB_advocate","FL_94|FL_89","Factual Quiz - Politics|Factual Quiz - Football","Q45|Q27","2|1","1|2",33.0735015869,-96.9031982422,-1
